codigo,descripcion,Autorizado presupuesto,imputado mes,imputado acumulado,saldo a imputar,pagado mes,pagado acumulado,saldo a pagar
3.01.03.06.00.00.000,Credito Refuerzo Partida,"0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3.03.00.00.00.00.000,Tranferencias,"300.000,00","0,00","0,00","300.000,00","0,00","0,00","0,00"
3.03.05.00.00.00.000,Tranf.P/fINANCIA eROGACIONES cORRIENTES,"300.000,00","0,00","0,00","300.000,00","0,00","0,00","0,00"
3.03.05.02.01.00.000,Programa de Empleo M Ctro. Salud Centro,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
3.03.05.02.02.00.000,Programa Empleo M. Ctro. Salud El Talar,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
3.03.05.02.03.00.000,Programa Emp.Mun. D. Social,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
4.01.07.00.00.00.000,Bienes de Capital,"240.000,00","0,00","0,00","240.000,00","0,00","0,00","0,00"
4.01.07.10.01.00.000,Bienes de Capital Centro de Salud Centro,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.07.10.02.00.000,Bienes de Capital Centro de Salud El Talar,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.07.10.03.00.000,Bienes de Capital Desarrollo Social,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.07.10.04.00.000,Aparatos e instrumental,"90.000,00","0,00","0,00","90.000,00","0,00","0,00","0,00"
4.01.08.00.00.00.000,Trabajos Publicos,"450.000,00","0,00","0,00","450.000,00","0,00","0,00","0,00"
4.01.08.01.02.00.000,Por Administracion,"450.000,00","0,00","0,00","450.000,00","0,00","0,00","0,00"
4.01.08.01.02.01.000,Obra Amplicion Centro de Salud B§ cENTRO,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
4.01.08.01.02.02.000,o. Ampliacion C.Salud El Talar,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
4.01.08.01.02.03.000,OBRA AMPLIACION dESARROLLO sOCIAL,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
4.01.08.01.02.04.000,o Mant y Mejoras Centro Salud Centro,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.08.01.02.05.000,O. Mant y Mejoras Centro Salud EL Talar,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.08.01.02.06.000,O. Mantenimiento Desarrollo Social,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
5.00.00.00.00.00.000,No clasificados,"9530.000,00","1055.624,03","1055.624,03","8474.375,97","13.824,89","13.824,89","1041.799,14"
5.01.00.00.00.00.000,Cuentas de Orden,"9530.000,00","1055.624,03","1055.624,03","8474.375,97","13.824,89","13.824,89","1041.799,14"
5.01.01.00.00.00.000,No clasificadas,"9530.000,00","1055.624,03","1055.624,03","8474.375,97","13.824,89","13.824,89","1041.799,14"
5.01.01.01.01.00.000,Fondo de Repara,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
5.01.01.01.02.00.000,Garantia de licitacion,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
5.01.01.02.01.00.000,Retencion 18% Aporte Personal,"6000.000,00","673.975,97","673.975,97","5326.024,03","0,00","0,00","673.975,97"
5.01.01.02.02.00.000,Retencion APROSS,"1500.000,00","312.417,74","312.417,74","1187.582,26","0,00","0,00","312.417,74"
5.01.01.02.03.00.000,Retencio Seguro de Vida,"100.000,00","15.454,15","15.454,15","84.545,85","0,00","0,00","15.454,15"
5.01.01.02.04.00.000,Aporte Sindical,"800.000,00","19.172,92","19.172,92","780.827,08","0,00","0,00","19.172,92"
5.01.01.02.05.00.000,Retencion Telefonia Celular,"500.000,00","0,00","0,00","500.000,00","0,00","0,00","0,00"
5.01.01.02.06.00.000,Retencion prestamos personales,"200.000,00","34.603,25","34.603,25","165.396,75","13.824,89","13.824,89","20.778,36"
5.01.01.02.07.00.000,Retencion Seguro Particulares personal,"120.000,00","0,00","0,00","120.000,00","0,00","0,00","0,00"
5.01.01.02.08.00.000,Retenciones gastos judiciales,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
5.01.01.02.09.00.000,Retenciones Varias,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
5.01.01.02.10.00.000,Registro Anulacion Orden de Pago,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
6.00.00.00.00.00.000,Erogaciones corrientes,"1186.000,00","0,00","0,00","1186.000,00","0,00","0,00","0,00"
6.01.00.00.00.00.000,Funcionamiento,"1186.000,00","0,00","0,00","1186.000,00","0,00","0,00","0,00"
6.01.01.00.00.00.000,Personal,"1081.000,00","0,00","0,00","1081.000,00","0,00","0,00","0,00"
6.01.01.01.01.00.000,Sueldos basicos,"384.000,00","0,00","0,00","384.000,00","0,00","0,00","0,00"
6.01.01.01.01.01.000,Autoridas Superiores Concejo Deliberante,"384.000,00","0,00","0,00","384.000,00","0,00","0,00","0,00"
6.01.01.01.01.01.001,Presidente del Concejo Deliberante,"240.000,00","0,00","0,00","240.000,00","0,00","0,00","0,00"
6.01.01.01.01.01.002,Concejales,"144.000,00","0,00","0,00","144.000,00","0,00","0,00","0,00"
6.01.01.01.02.00.000,Adicionales y Suplementos varios,"615.000,00","0,00","0,00","615.000,00","0,00","0,00","0,00"
6.01.01.01.02.01.000,Adicional no remunerativo,"615.000,00","0,00","0,00","615.000,00","0,00","0,00","0,00"
6.01.01.02.01.00.000,Retribuciones,"42.000,00","0,00","0,00","42.000,00","0,00","0,00","0,00"
6.01.01.02.01.01.000,Secretaria C.D,"42.000,00","0,00","0,00","42.000,00","0,00","0,00","0,00"
6.01.01.02.02.00.000,Adicionales y Suplementos Varios,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
6.01.01.02.02.01.000,Adicional no remunerativo,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
6.01.02.00.00.00.000,Bienes de Consumo,"15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
6.01.02.13.00.00.000,Bienes de Consumo C.D-,"15.000,00","0,00","0,00","15.000,00","0,00","0,00","0,00"
6.01.03.00.00.00.000,Servicio,"90.000,00","0,00","0,00","90.000,00","0,00","0,00","0,00"
6.01.03.19.01.00.000,aLQUILER inmuble C.D,"70.000,00","0,00","0,00","70.000,00","0,00","0,00","0,00"
6.01.03.19.02.00.000,cAPACITACION,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
6.01.03.19.03.00.000,OTROS,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
6.01.03.19.04.00.000,Est Investig y Asist Tecnica C.D.,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
7.00.00.00.00.00.000,Erogaciones de Capital,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
7.01.00.00.00.00.000,Inversion Fisica,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
7.01.07.00.00.00.000,Bienes de Capital,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
7.01.07.02.00.00.000,Muebles y Equipos de Oficina C.D,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
8.00.00.00.00.00.000,Erogaciones corrientes,"828.500,00","1.246,00","1.246,00","827.254,00","0,00","0,00","1.246,00"
8.01.00.00.00.00.000,Funcionamiento,"828.500,00","1.246,00","1.246,00","827.254,00","0,00","0,00","1.246,00"
8.01.01.00.00.00.000,Personal,"803.500,00","0,00","0,00","803.500,00","0,00","0,00","0,00"
8.01.01.01.01.00.000,Sueldos Basicos,"480.000,00","0,00","0,00","480.000,00","0,00","0,00","0,00"
8.01.01.01.01.01.000,Autoridades Sup T.C.,"480.000,00","0,00","0,00","480.000,00","0,00","0,00","0,00"
8.01.01.01.01.01.001,Presidente T. C.,"240.000,00","0,00","0,00","240.000,00","0,00","0,00","0,00"
8.01.01.01.01.01.002,Miembros T.C,"240.000,00","0,00","0,00","240.000,00","0,00","0,00","0,00"
8.01.01.01.02.00.000,Adicionales y suplementos Varios,"280.000,00","0,00","0,00","280.000,00","0,00","0,00","0,00"
8.01.01.01.02.01.000,Adicional no remunerativo,"280.000,00","0,00","0,00","280.000,00","0,00","0,00","0,00"
8.01.01.02.01.01.000,Secretaria T.C.,"3.500,00","0,00","0,00","3.500,00","0,00","0,00","0,00"
8.01.01.02.02.00.000,ADICIONALES Y SUP`LEMENTOS VARIOS,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
8.01.01.02.02.01.000,ADICIONAL NO REMUNERATIVO,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
8.01.02.00.00.00.000,Bienes de Consumo T.C.,"5.000,00","1.246,00","1.246,00","3.754,00","0,00","0,00","1.246,00"
8.01.02.14.00.00.000,Bienes de Consumo T.C,"5.000,00","1.246,00","1.246,00","3.754,00","0,00","0,00","1.246,00"
8.01.03.00.00.00.000,Servicios T.C,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
8.01.03.01.00.00.000,Capacitacion,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
8.01.03.02.00.00.000,Otros,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
8.01.03.03.00.00.000,Est Investigacion y asist Tecnica T.C.,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
9.00.00.00.00.00.000,Erogaciones de Capital,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
9.01.00.00.00.00.000,Inversion Fisica,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
9.01.07.00.00.00.000,Bienes de Capital,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
9.01.07.04.00.00.000,Muebles y Equipos de Oficina T.C,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
