codigo,descripcion,Autorizado presupuesto,imputado mes,imputado acumulado,saldo a imputar,pagado mes,pagado acumulado,saldo a pagar
3.01.02.02.01.00.000,Medicamentos e Ins Hospit. El Talar,"30.000,00","0,00","28.403,15","1.596,85","4.147,00","10.943,18","17.459,97"
3.01.02.02.02.00.000,Elementos de Cafeteria y limp El Talar,"15.000,00","2.630,00","7.147,00","7.853,00","1.210,00","5.477,00","1.670,00"
3.01.02.02.03.00.000,Utiles Impr. Digit.y Papeleria El Talar,"5.000,00","1.060,00","2.778,00","2.222,00","310,00","2.028,00","750,00"
3.01.02.02.04.00.000,Consumos Varios C. Salud El Talar,"5.000,00","1.454,20","2.187,20","2.812,80","1.454,20","2.187,20","0,00"
3.01.02.02.05.00.000,Indumentaria al personal El Talar,"10.000,00","2.360,00","2.360,00","7.640,00","0,00","0,00","2.360,00"
3.01.02.03.01.00.000,Utiles libros digitalizacion y papeleria,"5.000,00","855,00","2.402,50","2.597,50","855,00","2.402,50","0,00"
3.01.02.03.02.00.000,elementos de limpieza y cafeteria,"10.000,00","1.657,00","5.533,00","4.467,00","1.177,00","4.803,00","730,00"
3.01.02.03.03.00.000,Indumentaria al personal Des. Social,"10.000,00","3.540,00","3.540,00","6.460,00","0,00","0,00","3.540,00"
3.01.02.03.04.00.000,Consumos varios Desarrollo social,"5.000,00","0,00","400,00","4.600,00","0,00","400,00","0,00"
3.01.02.03.05.00.000,Medicamento e insumos a carenciados,"10.000,00","0,00","6.326,30","3.673,70","0,00","6.326,30","0,00"
3.01.02.03.06.00.000,Deudas de consumos ejercicio,"114.000,00","0,00","111.250,66","2.749,34","0,00","111.250,66","0,00"
3.01.02.03.07.00.000,Credito Refuerzo de Partida,"0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3.01.03.00.00.00.000,Servicios Salud,"1188.000,00","235.951,41","1027.196,31","160.803,69","116.332,50","796.125,06","231.071,25"
3.01.03.01.01.00.000,Electr. Agua (facturas)- Centro,"20.000,00","0,00","3.414,69","16.585,31","2.537,69","3.414,69","0,00"
3.01.03.01.02.00.000,Traslados y Remis Centro Salud Centro,"10.000,00","0,00","565,19","9.434,81","0,00","565,19","0,00"
3.01.03.01.03.00.000,Com. Telefonica y postales Centro,"15.000,00","934,99","3.816,91","11.183,09","1.866,80","3.816,91","0,00"
3.01.03.01.04.00.000,Honrarios Profecionales -Centro,"329.000,00","141.392,00","286.742,00","42.258,00","22.200,00","134.350,00","152.392,00"
3.01.03.01.05.00.000,Servicios Mantenimiento -Centro,"65.000,00","14.321,28","57.977,94","7.022,06","11.892,48","44.178,64","13.799,30"
3.01.03.02.01.00.000,Elect.Gas Agua (facturas) - El Talar,"3.000,00","0,00","800,94","2.199,06","800,94","800,94","0,00"
3.01.03.02.02.00.000,Traslados Remis centro salud El Talar,"5.000,00","0,00","62,60","4.937,40","0,00","62,60","0,00"
3.01.03.02.03.00.000,Comunic. Telefonicas y Postales El Talar,"15.000,00","0,00","1.631,49","13.368,51","0,00","1.631,49","0,00"
3.01.03.02.04.00.000,Honorarios Profecionales El Talar,"160.000,00","47.000,00","158.910,00","1.090,00","40.980,00","148.190,00","10.720,00"
3.01.03.02.05.00.000,Servicios mantenimiento El Talar,"10.000,00","170,00","3.270,01","6.729,99","170,00","1.370,01","1.900,00"
3.01.03.03.01.00.000,Elect Gas Agua (facturas D. Social,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
3.01.03.03.02.00.000,Traslado y remis D. Social,"10.000,00","1.740,63","8.366,88","1.633,12","1.627,08","7.981,93","384,95"
3.01.03.03.03.00.000,Comunic. telefonica y Postales D. sOCIAL,"8.000,00","2.517,51","7.670,84","329,16","2.517,51","7.670,84","0,00"
3.01.03.03.04.00.000,Honorarios Profecionales D. Social,"140.000,00","27.875,00","132.690,00","7.310,00","31.740,00","104.815,00","27.875,00"
3.01.03.03.05.00.000,Servicios Mantenimiento D. Social,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
3.01.03.04.00.00.000,Alquiler Consultorio Centro Salud,"30.000,00","0,00","24.000,00","6.000,00","0,00","0,00","24.000,00"
3.01.03.05.00.00.000,Deudas Ejercicio Ant.,"338.000,00","0,00","337.276,82","723,18","0,00","337.276,82","0,00"
3.01.03.06.00.00.000,Credito Refuerzo Partida,"0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3.03.00.00.00.00.000,Tranferencias,"300.000,00","66.491,13","135.736,65","164.263,35","64.745,52","69.245,52","66.491,13"
3.03.05.00.00.00.000,Tranf.P/fINANCIA eROGACIONES cORRIENTES,"300.000,00","66.491,13","135.736,65","164.263,35","64.745,52","69.245,52","66.491,13"
3.03.05.02.01.00.000,Programa de Empleo M Ctro. Salud Centro,"100.000,00","43.705,41","88.625,93","11.374,07","40.420,52","44.920,52","43.705,41"
3.03.05.02.02.00.000,Programa Empleo M. Ctro. Salud El Talar,"100.000,00","14.200,00","28.400,00","71.600,00","14.200,00","14.200,00","14.200,00"
3.03.05.02.03.00.000,Programa Emp.Mun. D. Social,"100.000,00","8.585,72","18.710,72","81.289,28","10.125,00","10.125,00","8.585,72"
4.01.07.00.00.00.000,Bienes de Capital,"240.000,00","9.245,08","9.245,08","230.754,92","9.245,08","9.245,08","0,00"
4.01.07.10.01.00.000,Bienes de Capital Centro de Salud Centro,"50.000,00","9.245,08","9.245,08","40.754,92","9.245,08","9.245,08","0,00"
4.01.07.10.02.00.000,Bienes de Capital Centro de Salud El Talar,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.07.10.03.00.000,Bienes de Capital Desarrollo Social,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
4.01.07.10.04.00.000,Aparatos e instrumental,"90.000,00","0,00","0,00","90.000,00","0,00","0,00","0,00"
4.01.08.00.00.00.000,Trabajos Publicos,"450.000,00","9.333,46","17.715,28","432.284,72","3.964,46","12.346,28","5.369,00"
4.01.08.01.02.00.000,Por Administracion,"450.000,00","9.333,46","17.715,28","432.284,72","3.964,46","12.346,28","5.369,00"
4.01.08.01.02.01.000,Obra Amplicion Centro de Salud B§ cENTRO,"100.000,00","354,00","354,00","99.646,00","0,00","0,00","354,00"
4.01.08.01.02.02.000,o. Ampliacion C.Salud El Talar,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
4.01.08.01.02.03.000,OBRA AMPLIACION dESARROLLO sOCIAL,"100.000,00","0,00","0,00","100.000,00","0,00","0,00","0,00"
4.01.08.01.02.04.000,o Mant y Mejoras Centro Salud Centro,"50.000,00","8.979,46","9.624,29","40.375,71","3.964,46","4.609,29","5.015,00"
4.01.08.01.02.05.000,O. Mant y Mejoras Centro Salud EL Talar,"50.000,00","0,00","7.736,99","42.263,01","0,00","7.736,99","0,00"
4.01.08.01.02.06.000,O. Mantenimiento Desarrollo Social,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
5.00.00.00.00.00.000,No clasificados,"9530.000,00","503.203,83","2962.061,50","6567.938,50","543.987,01","2942.093,93","19.967,57"
5.01.00.00.00.00.000,Cuentas de Orden,"9530.000,00","503.203,83","2962.061,50","6567.938,50","543.987,01","2942.093,93","19.967,57"
5.01.01.00.00.00.000,No clasificadas,"9530.000,00","503.203,83","2962.061,50","6567.938,50","543.987,01","2942.093,93","19.967,57"
5.01.01.01.01.00.000,Fondo de Repara,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
5.01.01.01.02.00.000,Garantia de licitacion,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
5.01.01.02.01.00.000,Retencion 18% Aporte Personal,"6000.000,00","285.736,00","1805.033,50","4194.966,50","285.736,00","1805.033,50","0,00"
5.01.01.02.02.00.000,Retencion APROSS,"1500.000,00","108.048,56","705.271,28","794.728,72","108.048,56","705.271,28","0,00"
5.01.01.02.03.00.000,Retencio Seguro de Vida,"100.000,00","8.061,57","48.270,44","51.729,56","8.061,57","48.270,44","0,00"
5.01.01.02.04.00.000,Aporte Sindical,"800.000,00","52.153,57","163.336,12","636.663,88","103.411,03","163.336,12","0,00"
5.01.01.02.05.00.000,Retencion Telefonia Celular,"500.000,00","33.389,87","171.597,01","328.402,99","33.389,87","171.597,01","0,00"
5.01.01.02.06.00.000,Retencion prestamos personales,"200.000,00","1.483,34","53.312,23","146.687,77","5.339,98","47.675,58","5.636,65"
5.01.01.02.07.00.000,Retencion Seguro Particulares personal,"120.000,00","0,00","0,00","120.000,00","0,00","0,00","0,00"
5.01.01.02.08.00.000,Retenciones gastos judiciales,"60.000,00","0,00","0,00","60.000,00","0,00","0,00","0,00"
5.01.01.02.09.00.000,Retenciones Varias,"100.000,00","14.330,92","15.240,92","84.759,08","0,00","910,00","14.330,92"
5.01.01.02.10.00.000,Registro Anulacion Orden de Pago,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
6.00.00.00.00.00.000,Erogaciones corrientes,"1191.000,00","32.443,55","108.407,53","1082.592,47","39.137,56","98.755,91","9.651,62"
6.01.00.00.00.00.000,Funcionamiento,"1191.000,00","32.443,55","108.407,53","1082.592,47","39.137,56","98.755,91","9.651,62"
6.01.01.00.00.00.000,Personal,"1081.000,00","13.499,98","59.999,92","1021.000,08","28.999,96","59.999,92","0,00"
6.01.01.01.01.00.000,Sueldos basicos,"384.000,00","10.000,00","46.000,00","338.000,00","22.000,00","46.000,00","0,00"
6.01.01.01.01.01.000,Autoridas Superiores Concejo Deliberante,"384.000,00","10.000,00","46.000,00","338.000,00","22.000,00","46.000,00","0,00"
6.01.01.01.01.01.001,Presidente del Concejo Deliberante,"240.000,00","2.000,00","8.000,00","232.000,00","4.000,00","8.000,00","0,00"
6.01.01.01.01.01.002,Concejales,"144.000,00","8.000,00","38.000,00","106.000,00","18.000,00","38.000,00","0,00"
6.01.01.01.02.00.000,Adicionales y Suplementos varios,"615.000,00","0,00","0,00","615.000,00","0,00","0,00","0,00"
6.01.01.01.02.01.000,Adicional no remunerativo,"615.000,00","0,00","0,00","615.000,00","0,00","0,00","0,00"
6.01.01.02.01.00.000,Retribuciones,"42.000,00","3.499,98","13.999,92","28.000,08","6.999,96","13.999,92","0,00"
6.01.01.02.01.01.000,Secretaria C.D,"42.000,00","3.499,98","13.999,92","28.000,08","6.999,96","13.999,92","0,00"
6.01.01.02.02.00.000,Adicionales y Suplementos Varios,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
6.01.01.02.02.01.000,Adicional no remunerativo,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
6.01.02.00.00.00.000,Bienes de Consumo,"15.000,00","3.540,13","12.618,41","2.381,59","3.434,16","11.666,79","951,62"
6.01.02.13.00.00.000,Bienes de Consumo C.D-,"15.000,00","3.540,13","12.618,41","2.381,59","3.434,16","11.666,79","951,62"
6.01.03.00.00.00.000,Servicio,"95.000,00","15.403,44","35.789,20","59.210,80","6.703,44","27.089,20","8.700,00"
6.01.03.19.01.00.000,aLQUILER inmuble C.D,"70.000,00","5.951,25","22.252,50","47.747,50","5.951,25","22.252,50","0,00"
6.01.03.19.02.00.000,cAPACITACION,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
6.01.03.19.03.00.000,OTROS,"10.000,00","1.452,19","5.536,70","4.463,30","752,19","4.836,70","700,00"
6.01.03.19.04.00.000,Est Investig y Asist Tecnica C.D.,"10.000,00","8.000,00","8.000,00","2.000,00","0,00","0,00","8.000,00"
7.00.00.00.00.00.000,Erogaciones de Capital,"50.000,00","999,00","6.698,70","43.301,30","0,00","5.699,70","999,00"
7.01.00.00.00.00.000,Inversion Fisica,"50.000,00","999,00","6.698,70","43.301,30","0,00","5.699,70","999,00"
7.01.07.00.00.00.000,Bienes de Capital,"50.000,00","999,00","6.698,70","43.301,30","0,00","5.699,70","999,00"
7.01.07.02.00.00.000,Muebles y Equipos de Oficina C.D,"50.000,00","999,00","6.698,70","43.301,30","0,00","5.699,70","999,00"
8.00.00.00.00.00.000,Erogaciones corrientes,"823.500,00","12.411,98","47.839,92","775.660,08","21.770,96","46.884,92","955,00"
8.01.00.00.00.00.000,Funcionamiento,"823.500,00","12.411,98","47.839,92","775.660,08","21.770,96","46.884,92","955,00"
8.01.01.00.00.00.000,Personal,"793.500,00","9.499,98","37.999,92","755.500,08","18.999,96","37.999,92","0,00"
8.01.01.01.01.00.000,Sueldos Basicos,"480.000,00","6.000,00","24.000,00","456.000,00","12.000,00","24.000,00","0,00"
8.01.01.01.01.01.000,Autoridades Sup T.C.,"480.000,00","6.000,00","24.000,00","456.000,00","12.000,00","24.000,00","0,00"
8.01.01.01.01.01.001,Presidente T. C.,"240.000,00","2.000,00","8.000,00","232.000,00","4.000,00","8.000,00","0,00"
8.01.01.01.01.01.002,Miembros T.C,"240.000,00","4.000,00","16.000,00","224.000,00","8.000,00","16.000,00","0,00"
8.01.01.01.02.00.000,Adicionales y suplementos Varios,"245.000,00","0,00","0,00","245.000,00","0,00","0,00","0,00"
8.01.01.01.02.01.000,Adicional no remunerativo,"245.000,00","0,00","0,00","245.000,00","0,00","0,00","0,00"
8.01.01.02.01.01.000,Secretaria T.C.,"28.500,00","3.499,98","13.999,92","14.500,08","6.999,96","13.999,92","0,00"
8.01.01.02.02.00.000,ADICIONALES Y SUP`LEMENTOS VARIOS,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
8.01.01.02.02.01.000,ADICIONAL NO REMUNERATIVO,"40.000,00","0,00","0,00","40.000,00","0,00","0,00","0,00"
8.01.02.00.00.00.000,Bienes de Consumo T.C.,"10.000,00","2.912,00","9.840,00","160,00","2.771,00","8.885,00","955,00"
8.01.02.14.00.00.000,Bienes de Consumo T.C,"10.000,00","2.912,00","9.840,00","160,00","2.771,00","8.885,00","955,00"
8.01.03.00.00.00.000,Servicios T.C,"20.000,00","0,00","0,00","20.000,00","0,00","0,00","0,00"
8.01.03.01.00.00.000,Capacitacion,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
8.01.03.02.00.00.000,Otros,"5.000,00","0,00","0,00","5.000,00","0,00","0,00","0,00"
8.01.03.03.00.00.000,Est Investigacion y asist Tecnica T.C.,"10.000,00","0,00","0,00","10.000,00","0,00","0,00","0,00"
9.00.00.00.00.00.000,Erogaciones de Capital,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
9.01.00.00.00.00.000,Inversion Fisica,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
9.01.07.00.00.00.000,Bienes de Capital,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
9.01.07.04.00.00.000,Muebles y Equipos de Oficina T.C,"50.000,00","0,00","0,00","50.000,00","0,00","0,00","0,00"
